,Topic,Type,Word,Score,Lambda
1017,Topic 6,Relevance,marker,0.9046814249821444,0.75
1018,Topic 6,Relevance,alleles,0.9006716189606842,0.75
1019,Topic 6,Relevance,frequency,0.9006046692812238,0.75
1020,Topic 6,Relevance,prs,0.9001993780903677,0.75
1021,Topic 6,Relevance,genome,0.8949797222618122,0.75
1022,Topic 6,Relevance,genotypes,0.893326026240733,0.75
1023,Topic 6,Relevance,types,0.8908940546362509,0.75
1024,Topic 6,Relevance,trait,0.8871386428141907,0.75
1025,Topic 6,Saliency,snp,0.85995835,
1026,Topic 6,Saliency,snps,0.8447862,
1027,Topic 6,Saliency,plo,0.470699,
1028,Topic 6,Saliency,population,0.43239927,
1029,Topic 6,Saliency,genotype,0.38306606,
1030,Topic 6,Saliency,variants,0.3827744,
1031,Topic 6,Saliency,allele,0.33841532,
1032,Topic 6,Saliency,genetic,0.33708307,
1033,Topic 6,Saliency,populations,0.276566,
1034,Topic 6,Saliency,type,0.2731964,
1035,Topic 6,Saliency,association,0.25528598,
1036,Topic 6,Saliency,locus,0.24106134,
1037,Topic 6,Saliency,individuals,0.22920825,
1038,Topic 6,Saliency,ancestry,0.21040021,
1039,Topic 6,Saliency,markers,0.20711146,
1040,Topic 6,Saliency,loci,0.19995183,
1041,Topic 6,Saliency,power,0.17666641,
1042,Topic 6,Saliency,marker,0.17557229,
1043,Topic 6,Saliency,alleles,0.16393547,
1044,Topic 6,Saliency,prs,0.16278905,
1045,Topic 6,Saliency,frequency,0.1586741,
1046,Topic 6,Saliency,genotypes,0.144022,
1047,Topic 6,Saliency,genome,0.13504514,
1048,Topic 6,Saliency,trait,0.12948632,
1049,Topic 6,Saliency,geno,0.12636295,
1050,Topic 7,Probability,algorithm,0.012979647144675255,
1051,Topic 7,Probability,tree,0.009893096052110195,
1052,Topic 7,Probability,time,0.008244835771620274,
1053,Topic 7,Probability,size,0.007730410434305668,
1054,Topic 7,Probability,problem,0.006775049492716789,
1055,Topic 7,Probability,matrix,0.006565080024302006,
1056,Topic 7,Probability,probability,0.0058791800402104855,
1057,Topic 7,Probability,given,0.00580569077283144,
1058,Topic 7,Probability,graph,0.004965812899172306,
1059,Topic 7,Probability,distance,0.004930817987769842,
1060,Topic 7,Probability,alignment,0.004689353052526712,
1061,Topic 7,Probability,sub,0.004563371185213327,
1062,Topic 7,Probability,optimal,0.004552872851490974,
1063,Topic 7,Probability,function,0.004321906249970198,
1064,Topic 7,Probability,log,0.004139932803809643,
1065,Topic 7,Probability,length,0.004090940114110708,
1066,Topic 7,Probability,let,0.00407694187015295,
1067,Topic 7,Probability,edge,0.004027949180454016,
1068,Topic 7,Probability,use,0.0038914689794182777,
1069,Topic 7,Probability,proceedings,0.00382147915661335,
1070,Topic 7,Probability,trim,0.0038179797120392323,
1071,Topic 7,Probability,node,0.0034925269428640604,
1072,Topic 7,Probability,order,0.003454032586887479,
1073,Topic 7,Probability,september,0.003443534253165126,
1074,Topic 7,Probability,score,0.0034400345757603645,
1075,Topic 7,Relevance,herr,0.9173495677905044,0.
1076,Topic 7,Relevance,buffers,0.9173495677905044,0.
1077,Topic 7,Relevance,unconventional,0.9173495677905044,0.
1078,Topic 7,Relevance,moree,0.9173495677905044,0.
1079,Topic 7,Relevance,lane,0.9173495677905044,0.
1080,Topic 7,Relevance,kah,0.9173495677905044,0.
1081,Topic 7,Relevance,bernardo,0.9173495677905044,0.
1082,Topic 7,Relevance,commend,0.9173495677905044,0.
1083,Topic 7,Relevance,vasopressin,0.9173495677905044,0.
1084,Topic 7,Relevance,rika,0.9173495677905044,0.
1085,Topic 7,Relevance,bona,0.9173495677905044,0.
1086,Topic 7,Relevance,wilks,0.9173495677905044,0.
1087,Topic 7,Relevance,buildup,0.9173495677905044,0.
1088,Topic 7,Relevance,throwing,0.9173495677905044,0.
1089,Topic 7,Relevance,downhill,0.9173495677905044,0.
1090,Topic 7,Relevance,strapping,0.9173495677905044,0.
1091,Topic 7,Relevance,erste,0.9173495677905044,0.
1092,Topic 7,Relevance,pascal,0.9173495677905044,0.
1093,Topic 7,Relevance,disallow,0.9173495677905044,0.
1094,Topic 7,Relevance,breakup,0.9173495677905044,0.
1095,Topic 7,Relevance,indicted,0.9173495677905044,0.
1096,Topic 7,Relevance,invented,0.9173495677905044,0.
1097,Topic 7,Relevance,gauged,0.9173495677905044,0.
1098,Topic 7,Relevance,pointe,0.9173495677905044,0.
1099,Topic 7,Relevance,norma,0.9173495677905044,0.
1100,Topic 7,Relevance,tree,0.9148687304667968,0.25
1101,Topic 7,Relevance,algorithm,0.9104926391666734,0.25
1102,Topic 7,Relevance,proceedings,0.900411937867371,0.25
1103,Topic 7,Relevance,trim,0.9003957264733179,0.25
1104,Topic 7,Relevance,optimal,0.8983234705215598,0.25
1105,Topic 7,Relevance,problem,0.8971138515756685,0.25
1106,Topic 7,Relevance,september,0.8963575084542639,0.25
1107,Topic 7,Relevance,let,0.8941130178592018,0.25
1108,Topic 7,Relevance,kernel,0.8908130839299153,0.25
1109,Topic 7,Relevance,method,0.8890291128515729,0.25
1110,Topic 7,Relevance,edge,0.888543625644088,0.25
1111,Topic 7,Relevance,trees,0.8861277611423533,0.25
1112,Topic 7,Relevance,probability,0.8858632175947717,0.25
1113,Topic 7,Relevance,taxa,0.8837824841531063,0.25
1114,Topic 7,Relevance,matrix,0.8834157820233991,0.25
1115,Topic 7,Relevance,size,0.8826058960528571,0.25
1116,Topic 7,Relevance,distance,0.8814128423576015,0.25
1117,Topic 7,Relevance,than,0.8800338593069296,0.25
1118,Topic 7,Relevance,then,0.8794243465776164,0.25
1119,Topic 7,Relevance,log,0.8770919541080795,0.25
1120,Topic 7,Relevance,denote,0.8769570650136062,0.25
1121,Topic 7,Relevance,alignment,0.8768892392645067,0.25
1122,Topic 7,Relevance,iteration,0.8752871784280243,0.25
1123,Topic 7,Relevance,compute,0.87518734348795,0.25
1124,Topic 7,Relevance,markov,0.8745019525847489,0.25
1125,Topic 7,Relevance,algorithm,0.9184726088377018,0.5
1126,Topic 7,Relevance,tree,0.9149623932085504,0.5
1127,Topic 7,Relevance,problem,0.8939949487746247,0.5
1128,Topic 7,Relevance,size,0.8873575391637739,0.5
1129,Topic 7,Relevance,optimal,0.8853557219838348,0.5
1130,Topic 7,Relevance,matrix,0.8840168202148764,0.5
1131,Topic 7,Relevance,probability,0.883041212404449,0.5
1132,Topic 7,Relevance,proceedings,0.8825976285977358,0.5
1133,Topic 7,Relevance,trim,0.8825649187560076,0.5
1134,Topic 7,Relevance,let,0.8798927257917377,0.5
1135,Topic 7,Relevance,time,0.8797203718909319,0.5
1136,Topic 7,Relevance,september,0.8773889313774778,0.5
1137,Topic 7,Relevance,distance,0.8758586213922517,0.5
1138,Topic 7,Relevance,edge,0.8758526874365135,0.5
1139,Topic 7,Relevance,alignment,0.8716165152204979,0.5
1140,Topic 7,Relevance,log,0.8687891334405254,0.5
1141,Topic 7,Relevance,graph,0.8684605612737627,0.5
1142,Topic 7,Relevance,trees,0.8671541128179783,0.5
1143,Topic 7,Relevance,kernel,0.8647940041932597,0.5
1144,Topic 7,Relevance,given,0.864581142657076,0.5
1145,Topic 7,Relevance,method,0.864351528549499,0.5
1146,Topic 7,Relevance,length,0.8620668933339348,0.5
1147,Topic 7,Relevance,sub,0.8612152535882771,0.5
1148,Topic 7,Relevance,edges,0.8565698284458394,0.5
1149,Topic 7,Relevance,node,0.8560370744647993,0.5
1150,Topic 7,Relevance,algorithm,0.9203675705585149,0.75
1151,Topic 7,Relevance,tree,0.9088793003964013,0.75
1152,Topic 7,Relevance,size,0.8861870046323069,0.75
1153,Topic 7,Relevance,problem,0.884793839897092,0.75
1154,Topic 7,Relevance,time,0.884660951979292,0.75
1155,Topic 7,Relevance,matrix,0.8786574851324739,0.75
1156,Topic 7,Relevance,probability,0.8742153107273197,0.75
1157,Topic 7,Relevance,optimal,0.8662199138701633,0.75
1158,Topic 7,Relevance,given,0.8644983314254792,0.75
1159,Topic 7,Relevance,distance,0.8643089969855213,0.75
1160,Topic 7,Relevance,graph,0.860848701608149,0.75
1161,Topic 7,Relevance,alignment,0.8603811698170922,0.75
1162,Topic 7,Relevance,let,0.8595229172378749,0.75
1163,Topic 7,Relevance,proceedings,0.8585629417602151,0.75
1164,Topic 7,Relevance,trim,0.8585137042735703,0.75
1165,Topic 7,Relevance,edge,0.8570619181039988,0.75
1166,Topic 7,Relevance,log,0.854498415898749,0.75
1167,Topic 7,Relevance,sub,0.854184591680955,0.75
1168,Topic 7,Relevance,september,0.8522182499361374,0.75
1169,Topic 7,Relevance,length,0.8506976541087785,0.75
1170,Topic 7,Relevance,function,0.8421221744535988,0.75
1171,Topic 7,Relevance,trees,0.8420473776680741,0.75
1172,Topic 7,Relevance,node,0.8420062241972086,0.75
1173,Topic 7,Relevance,edges,0.839938103210386,0.75
1174,Topic 7,Relevance,nodes,0.8383646788068599,0.75
1175,Topic 7,Saliency,algorithm,0.20954463,
1176,Topic 7,Saliency,tree,0.17645316,
1177,Topic 7,Saliency,problem,0.11114356,
1178,Topic 7,Saliency,size,0.10442173,
1179,Topic 7,Saliency,matrix,0.093861565,
1180,Topic 7,Saliency,time,0.090978764,
1181,Topic 7,Saliency,probability,0.08912082,
1182,Topic 7,Saliency,optimal,0.083461136,
1183,Topic 7,Saliency,distance,0.07496832,
1184,Topic 7,Saliency,proceedings,0.07458685,
1185,Topic 7,Saliency,trim,0.074525945,
1186,Topic 7,Saliency,let,0.07407779,
1187,Topic 7,Saliency,edge,0.069762245,
1188,Topic 7,Saliency,alignment,0.06890861,
1189,Topic 7,Saliency,september,0.06676516,
1190,Topic 7,Saliency,graph,0.06623599,
1191,Topic 7,Saliency,log,0.063408054,
1192,Topic 7,Saliency,given,0.06276618,
1193,Topic 7,Saliency,sub,0.056846477,
1194,Topic 7,Saliency,length,0.05650998,
1195,Topic 7,Saliency,trees,0.055288315,
1196,Topic 7,Saliency,method,0.049306642,
1197,Topic 7,Saliency,node,0.049100816,
1198,Topic 7,Saliency,kernel,0.04892114,
1199,Topic 7,Saliency,edges,0.048779886,
1200,Topic 8,Probability,terms,0.01294458843767643,
1201,Topic 8,Probability,database,0.010201423428952694,
1202,Topic 8,Probability,system,0.01016788836568594,
1203,Topic 8,Probability,text,0.009577671065926552,
1204,Topic 8,Probability,information,0.009228907525539398,
1205,Topic 8,Probability,ontology,0.006975353229790926,
1206,Topic 8,Probability,query,0.006807677913457155,
1207,Topic 8,Probability,term,0.006613174919039011,
1208,Topic 8,Probability,example,0.005821748171001673,
1209,Topic 8,Probability,databases,0.0055333469063043594,
1210,Topic 8,Probability,relations,0.005204703658819199,
1211,Topic 8,Probability,language,0.004762041382491589,
1212,Topic 8,Probability,name,0.004755334462970495,
1213,Topic 8,Probability,table,0.004654729273170233,
1214,Topic 8,Probability,concepts,0.004607779905200005,
1215,Topic 8,Probability,systems,0.004346206784248352,
1216,Topic 8,Probability,words,0.004218773916363716,
1217,Topic 8,Probability,annotation,0.004171824548393488,
1218,Topic 8,Probability,form,0.004158410709351301,
1219,Topic 8,Probability,names,0.004010856617242098,
1220,Topic 8,Probability,search,0.0039236657321453094,
1221,Topic 8,Probability,semantic,0.003916958346962929,
1222,Topic 8,Probability,word,0.0038096464704722166,
1223,Topic 8,Probability,part,0.003729162272065878,
1224,Topic 8,Probability,abstracts,0.003682213369756937,
1225,Topic 8,Relevance,hyphenation,0.9627603012644789,0.
1226,Topic 8,Relevance,tjl,0.9627603012644789,0.
1227,Topic 8,Relevance,shiva,0.9627603012644789,0.
1228,Topic 8,Relevance,pron,0.9627603012644789,0.
1229,Topic 8,Relevance,delhi,0.9627603012644789,0.
1230,Topic 8,Relevance,hilt,0.9627603012644789,0.
1231,Topic 8,Relevance,arctic,0.9627603012644789,0.
1232,Topic 8,Relevance,tsuji,0.9627603012644789,0.
1233,Topic 8,Relevance,pawl,0.9627603012644789,0.
1234,Topic 8,Relevance,accelerators,0.9627603012644789,0.
1235,Topic 8,Relevance,lucent,0.9627603012644789,0.
1236,Topic 8,Relevance,objections,0.9627603012644789,0.
1237,Topic 8,Relevance,determiner,0.9627603012644789,0.
1238,Topic 8,Relevance,numeral,0.9627603012644789,0.
1239,Topic 8,Relevance,cascaded,0.9627603012644789,0.
1240,Topic 8,Relevance,intermediaries,0.9627603012644789,0.
1241,Topic 8,Relevance,fright,0.9627603012644789,0.
1242,Topic 8,Relevance,hesitant,0.9627603012644789,0.
1243,Topic 8,Relevance,mike,0.9627603012644789,0.
1244,Topic 8,Relevance,rooms,0.9627603012644789,0.
1245,Topic 8,Relevance,announcements,0.9627603012644789,0.
1246,Topic 8,Relevance,homepage,0.9627603012644789,0.
1247,Topic 8,Relevance,judgements,0.9627603012644789,0.
1248,Topic 8,Relevance,gory,0.9627603012644789,0.
1249,Topic 8,Relevance,genitive,0.9627603012644789,0.
1250,Topic 8,Relevance,text,0.9474368742191327,0.25
1251,Topic 8,Relevance,ontology,0.937555625443785,0.25
1252,Topic 8,Relevance,query,0.9374835742087303,0.25
1253,Topic 8,Relevance,relations,0.9370540144071215,0.25
1254,Topic 8,Relevance,word,0.9348532323598605,0.25
1255,Topic 8,Relevance,abstracts,0.9342527482695508,0.25
1256,Topic 8,Relevance,semantic,0.933037042540802,0.25
1257,Topic 8,Relevance,name,0.9327710988480473,0.25
1258,Topic 8,Relevance,language,0.9326045179076365,0.25
1259,Topic 8,Relevance,concepts,0.9322397082968079,0.25
1260,Topic 8,Relevance,names,0.9316732800415357,0.25
1261,Topic 8,Relevance,terms,0.9289282296252781,0.25
1262,Topic 8,Relevance,logie,0.9278939591223985,0.25
1263,Topic 8,Relevance,sentence,0.9269999567265811,0.25
1264,Topic 8,Relevance,queries,0.9255356256604633,0.25
1265,Topic 8,Relevance,words,0.9255326167307724,0.25
1266,Topic 8,Relevance,abstract,0.9250869779843134,0.25
1267,Topic 8,Relevance,nlp,0.9249454766243409,0.25
1268,Topic 8,Relevance,document,0.9249454766243409,0.25
1269,Topic 8,Relevance,documents,0.9244483127063683,0.25
1270,Topic 8,Relevance,sentences,0.9228054173207204,0.25
1271,Topic 8,Relevance,databases,0.9223559263496373,0.25
1272,Topic 8,Relevance,med,0.9221923283943534,0.25
1273,Topic 8,Relevance,entity,0.9221795341367772,0.25
1274,Topic 8,Relevance,articles,0.9221795341367772,0.25
1275,Topic 8,Relevance,text,0.9361351131511741,0.5
1276,Topic 8,Relevance,terms,0.9308296124405625,0.5
1277,Topic 8,Relevance,ontology,0.9219363835972536,0.5
1278,Topic 8,Relevance,query,0.9213091014441512,0.5
1279,Topic 8,Relevance,database,0.9202511402774225,0.5
1280,Topic 8,Relevance,relations,0.9146336968005171,0.5
1281,Topic 8,Relevance,system,0.912433393483221,0.5
1282,Topic 8,Relevance,name,0.9096003203283161,0.5
1283,Topic 8,Relevance,language,0.9095216088239733,0.5
1284,Topic 8,Relevance,concepts,0.9084925643959225,0.5
1285,Topic 8,Relevance,databases,0.9061869341101741,0.5
1286,Topic 8,Relevance,word,0.905729346265046,0.5
1287,Topic 8,Relevance,semantic,0.9051663777878565,0.5
1288,Topic 8,Relevance,names,0.9048109644856405,0.5
1289,Topic 8,Relevance,abstracts,0.9045155395008289,0.5
1290,Topic 8,Relevance,term,0.904511916948528,0.5
1291,Topic 8,Relevance,words,0.9018756648776354,0.5
1292,Topic 8,Relevance,concept,0.8943832577420932,0.5
1293,Topic 8,Relevance,logie,0.8930543456813019,0.5
1294,Topic 8,Relevance,med,0.891765517044006,0.5
1295,Topic 8,Relevance,users,0.8915846810930207,0.5
1296,Topic 8,Relevance,sentence,0.8898547584057904,0.5
1297,Topic 8,Relevance,abstract,0.8872217546796979,0.5
1298,Topic 8,Relevance,queries,0.8871055367278028,0.5
1299,Topic 8,Relevance,annotation,0.8865805526862452,0.5
1300,Topic 8,Relevance,terms,0.9264735627164827,0.75
1301,Topic 8,Relevance,text,0.9183468192841594,0.75
1302,Topic 8,Relevance,database,0.9126333663956651,0.75
1303,Topic 8,Relevance,system,0.9085911366720221,0.75
1304,Topic 8,Relevance,ontology,0.8998632701561444,0.75
1305,Topic 8,Relevance,query,0.898676864527937,0.75
1306,Topic 8,Relevance,information,0.8917957236746793,0.75
1307,Topic 8,Relevance,term,0.8892068873219162,0.75
1308,Topic 8,Relevance,relations,0.8857092464534752,0.75
1309,Topic 8,Relevance,databases,0.8836623677924523,0.75
1310,Topic 8,Relevance,language,0.8799593856456859,0.75
1311,Topic 8,Relevance,name,0.8799484098841065,0.75
1312,Topic 8,Relevance,concepts,0.8782633309373331,0.75
1313,Topic 8,Relevance,words,0.8717826232916936,0.75
1314,Topic 8,Relevance,names,0.8714458320019172,0.75
1315,Topic 8,Relevance,semantic,0.8707757347490973,0.75
1316,Topic 8,Relevance,word,0.8700633257578998,0.75
1317,Topic 8,Relevance,abstracts,0.8682353966696258,0.75
1318,Topic 8,Relevance,example,0.8677179782828024,0.75
1319,Topic 8,Relevance,annotation,0.8637040642816142,0.75
1320,Topic 8,Relevance,concept,0.8621570583146598,0.75
1321,Topic 8,Relevance,systems,0.8616980912534513,0.75
1322,Topic 8,Relevance,users,0.8569337844484727,0.75
1323,Topic 8,Relevance,med,0.8548717686974893,0.75
1324,Topic 8,Relevance,form,0.8540020025289333,0.75
1325,Topic 8,Saliency,terms,0.24806839,
1326,Topic 8,Saliency,text,0.22291353,
1327,Topic 8,Saliency,database,0.19206834,
1328,Topic 8,Saliency,system,0.1724888,
1329,Topic 8,Saliency,ontology,0.15966678,
1330,Topic 8,Saliency,query,0.1564207,
1331,Topic 8,Saliency,term,0.12691982,
1332,Topic 8,Saliency,relations,0.12515883,
1333,Topic 8,Saliency,databases,0.118293755,
1334,Topic 8,Saliency,name,0.11296406,
1335,Topic 8,Saliency,language,0.11296309,
1336,Topic 8,Saliency,concepts,0.109729014,
1337,Topic 8,Saliency,information,0.10566883,
1338,Topic 8,Saliency,names,0.09779623,
1339,Topic 8,Saliency,words,0.09760129,
1340,Topic 8,Saliency,semantic,0.09683604,
1341,Topic 8,Saliency,word,0.095839776,
1342,Topic 8,Saliency,abstracts,0.09290491,
1343,Topic 8,Saliency,concept,0.08265097,
1344,Topic 8,Saliency,annotation,0.08154504,
1345,Topic 8,Saliency,users,0.07589637,
1346,Topic 8,Saliency,systems,0.075789265,
1347,Topic 8,Saliency,med,0.07365,
1348,Topic 8,Saliency,example,0.07154976,
1349,Topic 8,Saliency,logie,0.07035675,
1350,Topic 9,Probability,this,0.018135184422135353,
1351,Topic 9,Probability,from,0.017533937469124794,
1352,Topic 9,Probability,can,0.013670925982296467,
1353,Topic 9,Probability,data,0.011807060800492764,
1354,Topic 9,Probability,which,0.011032954789698124,
1355,Topic 9,Probability,each,0.010521895252168179,
1356,Topic 9,Probability,all,0.010379099287092686,
1357,Topic 9,Probability,model,0.009409588761627674,
1358,Topic 9,Probability,not,0.009274307638406754,
1359,Topic 9,Probability,our,0.008733185939490795,
1360,Topic 9,Probability,have,0.008417530916631222,
1361,Topic 9,Probability,die,0.007673488464206457,
1362,Topic 9,Probability,these,0.007500629872083664,
1363,Topic 9,Probability,tion,0.007147397380322218,
1364,Topic 9,Probability,between,0.006884351838380098,
1365,Topic 9,Probability,rent,0.006658884231001139,
1366,Topic 9,Probability,was,0.006245526950806379,
1367,Topic 9,Probability,more,0.00598248140886426,
1368,Topic 9,Probability,were,0.00571943586692214,
1369,Topic 9,Probability,such,0.005621733143925667,
1370,Topic 9,Probability,other,0.005155766848474741,
1371,Topic 9,Probability,ions,0.005125704687088728,
1372,Topic 9,Probability,has,0.005095642525702715,
1373,Topic 9,Probability,only,0.005012970883399248,
1374,Topic 9,Probability,ing,0.004847628064453602,
1375,Topic 9,Relevance,doing,0.9707059735240358,0.
1376,Topic 9,Relevance,headers,0.9707059735240358,0.
1377,Topic 9,Relevance,remodeled,0.9707059735240358,0.
1378,Topic 9,Relevance,ruch,0.9707059735240358,0.
1379,Topic 9,Relevance,restate,0.9707059735240358,0.
1380,Topic 9,Relevance,hbs,0.9707059735240358,0.
1381,Topic 9,Relevance,smg,0.9707059735240358,0.
1382,Topic 9,Relevance,iibc,0.9707059735240358,0.
1383,Topic 9,Relevance,suru,0.9707059735240358,0.
1384,Topic 9,Relevance,emulating,0.9707059735240358,0.
1385,Topic 9,Relevance,soli,0.9707059735240358,0.
1386,Topic 9,Relevance,antipodal,0.9707059735240358,0.
1387,Topic 9,Relevance,downs,0.9707059735240358,0.
1388,Topic 9,Relevance,pate,0.9707059735240358,0.
1389,Topic 9,Relevance,impinging,0.9707059735240358,0.
1390,Topic 9,Relevance,denis,0.9707059735240358,0.
1391,Topic 9,Relevance,toes,0.9707059735240358,0.
1392,Topic 9,Relevance,lutes,0.9707059735240358,0.
1393,Topic 9,Relevance,roar,0.9707059735240358,0.
1394,Topic 9,Relevance,bhat,0.9707059735240358,0.
1395,Topic 9,Relevance,weu,0.9707059735240358,0.
1396,Topic 9,Relevance,jal,0.9707059735240358,0.
1397,Topic 9,Relevance,tess,0.9707059735240358,0.
1398,Topic 9,Relevance,aest,0.9707059735240358,0.
1399,Topic 9,Relevance,eons,0.9707059735240358,0.
1400,Topic 9,Relevance,this,0.9677228742642047,0.25
1401,Topic 9,Relevance,from,0.9650401306932428,0.25
1402,Topic 9,Relevance,which,0.9579451229962086,0.25
1403,Topic 9,Relevance,have,0.9537042299148026,0.25
1404,Topic 9,Relevance,die,0.9530327092629785,0.25
1405,Topic 9,Relevance,each,0.9530137332799246,0.25
1406,Topic 9,Relevance,these,0.951475762894708,0.25
1407,Topic 9,Relevance,rent,0.9507366347126186,0.25
1408,Topic 9,Relevance,all,0.949792560874578,0.25
1409,Topic 9,Relevance,our,0.949174847465468,0.25
1410,Topic 9,Relevance,not,0.948815260747889,0.25
1411,Topic 9,Relevance,can,0.9487113546735245,0.25
1412,Topic 9,Relevance,tion,0.947350933525534,0.25
1413,Topic 9,Relevance,such,0.9464200364997799,0.25
1414,Topic 9,Relevance,were,0.9464082069815708,0.25
1415,Topic 9,Relevance,more,0.9457455078780064,0.25
1416,Topic 9,Relevance,between,0.9451646530454564,0.25
1417,Topic 9,Relevance,results,0.9448579123615838,0.25
1418,Topic 9,Relevance,into,0.9432890722239218,0.25
1419,Topic 9,Relevance,model,0.9428689234095787,0.25
1420,Topic 9,Relevance,spec,0.9426212907893713,0.25
1421,Topic 9,Relevance,figure,0.9418991258308733,0.25
1422,Topic 9,Relevance,its,0.941893835511452,0.25
1423,Topic 9,Relevance,their,0.9418750269221436,0.25
1424,Topic 9,Relevance,rst,0.9416342281267338,0.25
1425,Topic 9,Relevance,this,0.9649879557564441,0.5
1426,Topic 9,Relevance,from,0.9623784906640442,0.5
1427,Topic 9,Relevance,which,0.9465796707425866,0.5
1428,Topic 9,Relevance,can,0.9454573771501746,0.5
1429,Topic 9,Relevance,each,0.9421289770696482,0.5
1430,Topic 9,Relevance,all,0.9396336470968748,0.5
1431,Topic 9,Relevance,have,0.9372868013308333,0.5
1432,Topic 9,Relevance,not,0.9362982733794789,0.5
1433,Topic 9,Relevance,our,0.9351106554684736,0.5
1434,Topic 9,Relevance,die,0.9346331620774849,0.5
1435,Topic 9,Relevance,these,0.9330422179827934,0.5
1436,Topic 9,Relevance,model,0.9326362458090377,0.5
1437,Topic 9,Relevance,rent,0.9297129814676552,0.5
1438,Topic 9,Relevance,tion,0.9291156791979778,0.5
1439,Topic 9,Relevance,between,0.9267507658630425,0.5
1440,Topic 9,Relevance,more,0.9238023497914217,0.5
1441,Topic 9,Relevance,were,0.923179359875531,0.5
1442,Topic 9,Relevance,such,0.9227775149294272,0.5
1443,Topic 9,Relevance,results,0.917941714619456,0.5
1444,Topic 9,Relevance,other,0.916743408482994,0.5
1445,Topic 9,Relevance,has,0.9153044538328531,0.5
1446,Topic 9,Relevance,spec,0.9151715495517438,0.5
1447,Topic 9,Relevance,into,0.9146587418971582,0.5
1448,Topic 9,Relevance,only,0.9130074452983876,0.5
1449,Topic 9,Relevance,its,0.9129701438991958,0.5
1450,Topic 9,Relevance,this,0.955697075770854,0.75
1451,Topic 9,Relevance,from,0.9531795989451408,0.75
1452,Topic 9,Relevance,can,0.9357717334700825,0.75
1453,Topic 9,Relevance,which,0.9286562111337752,0.75
1454,Topic 9,Relevance,each,0.9247233030867402,0.75
1455,Topic 9,Relevance,all,0.9229812906337516,0.75
1456,Topic 9,Relevance,not,0.9172758614813175,0.75
1457,Topic 9,Relevance,model,0.9159563029672926,0.75
1458,Topic 9,Relevance,our,0.914526408190304,0.75
1459,Topic 9,Relevance,have,0.9143001737610135,0.75
1460,Topic 9,Relevance,data,0.910803520286848,0.75
1461,Topic 9,Relevance,die,0.9096533003124296,0.75
1462,Topic 9,Relevance,these,0.9080386204462728,0.75
1463,Topic 9,Relevance,tion,0.9043397883541404,0.75
1464,Topic 9,Relevance,rent,0.902103821336581,0.75
1465,Topic 9,Relevance,between,0.9018095872429138,0.75
1466,Topic 9,Relevance,more,0.8953001344712825,0.75
1467,Topic 9,Relevance,were,0.8933768491666413,0.75
1468,Topic 9,Relevance,such,0.8925579872554399,0.75
1469,Topic 9,Relevance,other,0.8864298849752715,0.75
1470,Topic 9,Relevance,has,0.8852874427477654,0.75
1471,Topic 9,Relevance,results,0.8844332394749579,0.75
1472,Topic 9,Relevance,was,0.8835882486121134,0.75
1473,Topic 9,Relevance,only,0.8835485175893433,0.75
1474,Topic 9,Relevance,ions,0.8827614252585135,0.75
1475,Topic 9,Saliency,this,0.44154876,
1476,Topic 9,Saliency,from,0.42120132,
1477,Topic 9,Saliency,can,0.30354375,
1478,Topic 9,Saliency,which,0.26998648,
1479,Topic 9,Saliency,each,0.25082132,
1480,Topic 9,Saliency,all,0.24247687,
1481,Topic 9,Saliency,not,0.21905728,
1482,Topic 9,Saliency,model,0.21260539,
1483,Topic 9,Saliency,our,0.20877467,
1484,Topic 9,Saliency,have,0.20864007,
1485,Topic 9,Saliency,die,0.1921193,
1486,Topic 9,Saliency,these,0.18655963,
1487,Topic 9,Saliency,tion,0.17433505,
1488,Topic 9,Saliency,rent,0.16801319,
1489,Topic 9,Saliency,between,0.16650347,
1490,Topic 9,Saliency,data,0.16582604,
1491,Topic 9,Saliency,more,0.14874072,
1492,Topic 9,Saliency,were,0.14391698,
1493,Topic 9,Saliency,such,0.14188692,
1494,Topic 9,Saliency,other,0.1271154,
1495,Topic 9,Saliency,has,0.124467306,
1496,Topic 9,Saliency,results,0.12318786,
1497,Topic 9,Saliency,only,0.12049777,
1498,Topic 9,Saliency,ions,0.11812072,
1499,Topic 9,Saliency,spec,0.11627054,
1500,Topic 10,Probability,structure,0.020989902317523956,
1501,Topic 10,Probability,binding,0.01741604134440422,
1502,Topic 10,Probability,residues,0.014612863771617413,
1503,Topic 10,Probability,structures,0.013947959057986736,
1504,Topic 10,Probability,proteins,0.010003866627812386,
1505,Topic 10,Probability,site,0.009837640449404716,
1506,Topic 10,Probability,amino,0.009467408992350101,
1507,Topic 10,Probability,energy,0.009399407543241978,
1508,Topic 10,Probability,sites,0.008817615918815136,
1509,Topic 10,Probability,motif,0.008598499931395054,
1510,Topic 10,Probability,residue,0.008145156316459179,
1511,Topic 10,Probability,structural,0.007654033601284027,
1512,Topic 10,Probability,domain,0.007510474417358637,
1513,Topic 10,Probability,motifs,0.006694455165416002,
1514,Topic 10,Probability,surface,0.005885991733521223,
1515,Topic 10,Probability,chain,0.005757544189691544,
1516,Topic 10,Probability,ligand,0.005296644754707813,
1517,Topic 10,Probability,conformation,0.0052815331146121025,
1518,Topic 10,Probability,secondary,0.00482818903401494,
1519,Topic 10,Probability,potential,0.004465513862669468,
1520,Topic 10,Probability,alignment,0.004261509049683809,
